Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,comment,Y29tbWVudDoxNTgwMTAwOTIzNTQxNzQwXzQyOTM2MDg0OTc1NzQ1NDM=,"Kesahihan pelantikan Yang di-Pertuan Besar (YDPB) yang baharu diisytiharkan hari ini, Tunku Nadzaruddin Tuanku Ja'afar, kini dipertikaikan sepenuhnya dan berada dalam keadaan tergantung susulan perintah mahkamah serta pendirian rasmi kerajaan. 
Berikut adalah fakta undang-undang dan situasi semasa berhubung krisis ini:
Status Perintah Mahkamah (Status Quo)
Injunksi Sementara Dikeluarkan: Mahkamah Tinggi Seremban yang dipimpin oleh Hakim Roz Mawar Rozain telah mengeluarkan perintah injunksi ad interim (sementara) untuk mengekalkan status quo pentadbiran Dewan Keadilan dan Undang Negeri Sembilan (DKU). 
Sidang Khas Dihalang: Perintah ini secara khusus melarang sebarang mesyuarat, termasuk Sidang Khas DKU yang sepatutnya berlangsung hari ini, daripada membuat sebarang keputusan atau tindakan pentadbiran. 
Sekatan Undang-Undang: Peguam kanan, Steven Thiru, mengesahkan bahawa larangan tersebut merangkumi sebarang pelantikan baharu serta campur tangan dalam urusan pentadbiran DKU sehingga isu bidang kuasa diputuskan oleh mahkamah. Oleh itu, majlis pemasyhuran Tunku Nadzaruddin oleh Undang Yang Empat yang dilakukan di sebuah hotel di Melaka didakwa melanggar perintah pengekalan status quo ini. 
Pengiktirafan Kerajaan Persekutuan
Kerajaan Kekal Iktiraf Tuanku Muhriz: Perdana Menteri, Datuk Seri Anwar Ibrahim, menegaskan bahawa Kerajaan Persekutuan kekal mengiktiraf Tuanku Muhriz Tuanku Munawir sebagai Yang di-Pertuan Besar Negeri Sembilan yang sah.
Tindakan Di Luar Saluran Sah: Perdana Menteri menyatakan bahawa sebarang pertikaian atau pengisytiharan takhta mestilah melalui saluran undang-undang dan Perlembagaan negeri yang betul bagi mengelakkan ketidakamanan.
Kesimpulannya, pelantikan YDPB baharu hari ini tidak diiktiraf oleh kerajaan dan dianggap tidak sah di bawah perintah status quo yang dikeluarkan oleh Mahkamah Tinggi Seremban sehingga kes penuh selesai dibicarakan.",,https://www.facebook.com/norman.radzuan/posts/pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,negative,2026-06-05 10:42:41+00:00,17,0,3,0,0.0028538882732391246,23,,Hisyam Ibrahim,0.0,negative,0.9904870390892029,malay,Malay/Bumiputera,Malay/Bumiputera,0.65,anger,0.6308596730232239,0.0611351914703846,0.05048370733857155,0.047819264233112335,0.04642583057284355,0.023920554667711258
facebook,comment,Y29tbWVudDoxNTgwMTAwOTIzNTQxNzQwXzExMjEzNTQ5ODQ0MDA1MDA=,Hisyam Ibrahim sejak bila kerajaan pusat berkuasa iktiraf perlantikkan yang dipertuan besar,,https://www.facebook.com/norman.radzuan/posts/pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,negative,2026-06-05 11:44:35+00:00,1,0,2,0,0.0004822075366973655,5,,Nor Nashran,0.0,negative,0.998392641544342,malay,Malay/Bumiputera,Unknown,0.25,no_clear_emotion,0.08292921632528305,0.02295495569705963,0.075127013027668,0.028699293732643127,0.28434625267982483,0.03327889367938042
facebook,comment,Y29tbWVudDoxNTgwMTAwOTIzNTQxNzQwXzI4MzMyODQwMDM2NzExODQ=,Nor Nashran sejak azali,,https://www.facebook.com/norman.radzuan/posts/pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,neutral,2026-06-05 16:18:17+00:00,0,0,0,0,0.5,0,,Seruan Indah Berita,0.0,neutral,0.8434418439865112,english,Mixed/Urban,Unknown,0.25,no_clear_emotion,0.11715918034315109,0.05478291213512421,0.08173377811908722,0.03989914059638977,0.23617133498191833,0.03752850741147995
facebook,comment,Y29tbWVudDoxNTgwMTAwOTIzNTQxNzQwXzE2NjIwODAxODUwNTkzNzc=,Seruan Indah Berita bagi fakta,,https://www.facebook.com/norman.radzuan/posts/pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,neutral,2026-06-05 16:20:16+00:00,0,0,0,0,0.5,0,,Nor Nashran,0.0,neutral,0.7620300650596619,english,Mixed/Urban,Unknown,0.25,love,0.11490637809038162,0.04829436540603638,0.1016458198428154,0.0339517779648304,0.3721997141838074,0.039086952805519104
facebook,comment,Y29tbWVudDoxNTgwMTAwOTIzNTQxNzQwXzE2NjI0MDAwODg1Nzk2MDM=,Kak Nah Radzi sebab gila kuasa,,https://www.facebook.com/norman.radzuan/posts/pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,neutral,2026-06-08 04:07:09+00:00,0,0,0,0,0.5,0,,Ku Jaafar Ku Ismail,0.0,neutral,0.8600154519081116,english,Malay/Bumiputera,Malay/Bumiputera,0.74,love,0.05455914884805679,0.038228247314691544,0.038141489028930664,0.047411512583494186,0.7370356917381287,0.0364987887442112
facebook,comment,Y29tbWVudDoxNTgwMTAwOTIzNTQxNzQwXzEwMTg3ODc1MDA2MTc4NDU=,Kawan aku kata.... ada peruntukan kawangan dari pejabat YB Anthony Loke kpd  'badan haram' sistem adat...... Anthony Loke bukan DAP ka?.... hahaha,,https://www.facebook.com/norman.radzuan/posts/pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,negative,2026-06-05 10:29:54+00:00,8,0,19,0,0.0010368883609771506,46,,Ibrahim Bakkry Saad,0.0,negative,0.9965437054634094,malay,Malay/Bumiputera,Malay/Bumiputera,0.8,love,0.04405728727579117,0.009940206073224545,0.019755786284804344,0.02605474181473255,0.7170349359512329,0.030762437731027603
facebook,comment,Y29tbWVudDoxNTgwMTAwOTIzNTQxNzQwXzEzMTUwOTI5MzAxNzUxNDk=,Ibrahim Bakkry Saad setakat hearsay takde bukti. Patut report kat SPRM.,,https://www.facebook.com/norman.radzuan/posts/pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,neutral,2026-06-05 10:42:43+00:00,28,0,0,0,0.5,28,,Emier Danish Haniff,0.0,neutral,0.8042959570884705,english,Mixed/Urban,Unknown,0.25,surprise,0.011886768974363804,0.0347914919257164,0.012563972733914852,0.02823406271636486,0.038487713783979416,0.7701635360717773
facebook,comment,Y29tbWVudDoxNTgwMTAwOTIzNTQxNzQwXzE1MzYwNjc2NDUyMjY5Mzc=,"Emier Danish Haniff , betul,xda pun DAP blkg undang tu",,https://www.facebook.com/norman.radzuan/posts/pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,neutral,2026-06-05 10:48:03+00:00,3,0,0,0,0.5,3,,Eddyham Zainudin,0.0,neutral,0.8897963166236877,english,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.09439856559038162,0.019087301567196846,0.04844842478632927,0.029655935242772102,0.4719039499759674,0.026821788400411606
facebook,comment,Y29tbWVudDoxNTgwMTAwOTIzNTQxNzQwXzQyOTMwMTMwNzA5NDg0OTQ=,Ibrahim Bakkry Saad kawan aku tiada bukti hanya sbb politik je petik DAP.. ke mcm mana 😆,,https://www.facebook.com/norman.radzuan/posts/pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,neutral,2026-06-05 10:57:54+00:00,14,0,0,0,0.5,14,,KuMi CHo,0.0,neutral,0.7959561944007874,english,Mixed/Urban,Unknown,0.25,love,0.03430113196372986,0.031144099310040474,0.015075206756591797,0.03816702961921692,0.6971670985221863,0.10064330697059631
facebook,comment,Y29tbWVudDoxNTgwMTAwOTIzNTQxNzQwXzEzNzIxODQyMTEzOTUwODE=,"Ibrahim Bakkry Saad semua org ada kawan. kawan kau kata camtu, kawan Ali kata camni, kawan Trump kata begitu.. hearsay",,https://www.facebook.com/norman.radzuan/posts/pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,neutral,2026-06-05 11:22:27+00:00,15,0,0,0,0.5,15,,Zul,0.0,neutral,0.8319778442382812,english,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.09260878711938858,0.015142432413995266,0.03285413235425949,0.02659578062593937,0.6820462942123413,0.020719675347208977
facebook,comment,Y29tbWVudDoxNTgwMTAwOTIzNTQxNzQwXzI3NTI4Mzc3NzgzNDMyNjE5,Ibrahim Bakkry Saad kawan ko bongok ke?,,https://www.facebook.com/norman.radzuan/posts/pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,neutral,2026-06-05 11:39:45+00:00,14,0,0,0,0.5,14,,Irfan Sani,0.0,neutral,0.9017848968505859,english,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.0883469432592392,0.046735092997550964,0.05300699919462204,0.06414354592561722,0.45712336897850037,0.08770134299993515
facebook,comment,Y29tbWVudDoxNTgwMTAwOTIzNTQxNzQwXzk2Nzk1MDQ3OTU2MTUzMA==,"Ibrahim Bakkry Saad kau pergi lah cakap dalam mahkamah "" saya ada dengar kawan saya kata"" .akai ada ka",,https://www.facebook.com/norman.radzuan/posts/pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,negative,2026-06-05 11:46:07+00:00,21,0,0,0,0.011307907104492199,21,,Kamal Poyeng,0.0,negative,0.9623069763183594,malay,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.041163913905620575,0.011522458866238594,0.01826944760978222,0.020123645663261414,0.8078163862228394,0.025104500353336334
facebook,comment,Y29tbWVudDoxNTgwMTAwOTIzNTQxNzQwXzIwMzEwMDQ2MDQxNjAyNjM=,Ibrahim Bakkry Saad setakat kawan aku kata...x main la kalu masuk mahkamah...pe ingat ni main pondok2 ke...,,https://www.facebook.com/norman.radzuan/posts/pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,neutral,2026-06-05 11:50:17+00:00,15,0,0,0,0.5,15,,Hayati Maamor,0.0,neutral,0.8419294357299805,english,Mixed/Urban,Unknown,0.25,love,0.06657017767429352,0.02287418767809868,0.015364398248493671,0.039539434015750885,0.5088187456130981,0.14644786715507507
facebook,comment,Y29tbWVudDoxNTgwMTAwOTIzNTQxNzQwXzk5MDU4OTM1NzEwMjk2Ng==,Emier Danish Haniff stuju,,https://www.facebook.com/norman.radzuan/posts/pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,pfbid0vSBgGW21Q4opo9hqov1SFaULHy3H3nr36F11NjNe15ZGSR7mssuchK7QjEwjmyFl,neutral,2026-06-05 12:07:39+00:00,1,0,0,0,0.5,1,,Nazlan Zainal,0.0,neutral,0.8905272483825684,english,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.09902874380350113,0.030469117686152458,0.06833387911319733,0.03046666830778122,0.5422982573509216,0.023516720160841942
