Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Lang,Community,CommunityLabel,PublisherDomain,PublisherGuess,SeedQuery,CrawlMethod,CrawlPipeline,SourceName,Jenis_Suara,SourceID
news,post,07fb3dfd64bedf69,"King meets Zahid and Onn Hafiz at Istana Pasir Pelangi following BN’s sweeping Johor victory. JOHOR BAHRU, July 12 &mdash; The King, His Majesty Sultan Ibrahim, granted an audience to Barisan Nasional (BN) chairman...",https://www.malaymail.com/news/malaysia/2026/07/12/king-meets-zahid-and-onn-hafiz-at-istana-pasir-pelangi-following-bns-sweeping-johor-victory/227305,,2026-07-12T13:33:03+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,fa26d689c2dd87f5,"Johor’s tale of two margins: BN’s Permas towers at 29,505, Pakatan’s Simpang Jeram clings on by 170. JOHOR BAHRU, July 12 &mdash; Barisan Nasional&rsquo;s (BN) landslide victory in the 16th Johor state election saw the co...",https://www.malaymail.com/news/malaysia/2026/07/12/johors-tale-of-two-margins-bns-permas-towers-at-29505-pakatans-simpang-jeram-clings-on-by-170/227304,,2026-07-12T13:12:55+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,d75cd58f7e414c8a,"Former education minister Maszlee wins Puteri Wangsa, emerges lone PKR success in Johor state election. JOHOR BAHRU, July 12 &mdash; Former education minister Dr Maszlee Malik of Pakatan Harapan (PH) won the Puteri Wangsa st...",https://www.malaymail.com/news/malaysia/2026/07/12/former-education-minister-maszlee-wins-puteri-wangsa-emerges-lone-pkr-success-in-johor-state-election/227286,,2026-07-12T12:29:56+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,e973b465347189df,"DAP to review Johor losses after losing Jementah, Tangkak and nine other seats. &nbsp;JOHOR BAHRU, July 12 &mdash;&nbsp;DAP Johor will conduct a comprehensive review to determine why it lost several s...",https://www.malaymail.com/news/malaysia/2026/07/12/dap-to-review-johor-losses-after-losing-jementah-tangkak-and-nine-other-seats/227283,,2026-07-12T11:18:10+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,2402841ed71273e2,"Johor polls: 55 candidates lose deposits, including all Bersama hopefuls. &nbsp;JOHOR BAHRU, July 12 &mdash;&nbsp;A total of 55 candidates lost their deposits after failing to obtain one-eighth...",https://www.malaymail.com/news/malaysia/2026/07/12/johor-polls-55-candidates-lose-deposits-including-all-bersama-hopefuls/227282,,2026-07-12T11:14:22+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,8cb30225daa30ff6,"EC to scrutinise voters who shared marked ballot photos after Johor polls. &nbsp;ISKANDAR PUTERI, July 12 &mdash; The Election Commission (EC) will conduct a detailed review into incidents involv...",https://www.malaymail.com/news/malaysia/2026/07/12/ec-to-scrutinise-voters-who-shared-marked-ballot-photos-after-johor-polls/227276,,2026-07-12T10:19:48+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,79039adb1e25ff57,"Wan Rosdy credits BN’s Johor victory to party machinery’s commitment and fighting spirit. KUANTAN, July 12 &mdash; Barisan Nasional&rsquo;s (BN) victory in the Johor state election was the result of the commitm...",https://www.malaymail.com/news/malaysia/2026/07/12/wan-rosdy-credits-bns-johor-victory-to-party-machinerys-commitment-and-fighting-spirit/227275,,2026-07-12T10:14:25+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,428695852cc374be,"PAS respects Johor result, vows to strengthen fight ahead of GE16. &nbsp;JOHOR BAHRU, July 12 &mdash;&nbsp;PAS respects the choice and mandate of the Johor electorate in determining the s...",https://www.malaymail.com/news/malaysia/2026/07/12/pas-respects-johor-result-vows-to-strengthen-fight-ahead-of-ge16/227263,,2026-07-12T08:58:24+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,0e97e9a414025f62,"No seats, no deposits: Bersama suffers crushing Johor election debut. &nbsp;JOHOR BAHRU, July 12 &mdash;&nbsp;Parti Bersama Malaysia (Bersama), making its electoral debut, suffered a major s...",https://www.malaymail.com/news/malaysia/2026/07/12/no-seats-no-deposits-bersama-suffers-crushing-johor-election-debut/227262,,2026-07-12T08:55:56+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,0ea91cafb12ee80c,"Perikatan wiped out in Johor as coalition loses all seats, including three incumbencies. &nbsp;JOHOR BAHRU, July 12&nbsp;&mdash;&nbsp;Perikatan Nasional (PN) suffered a crushing defeat in the 16th Johor State...",https://www.malaymail.com/news/malaysia/2026/07/12/perikatan-wiped-out-in-johor-as-coalition-loses-all-seats-including-three-incumbencies/227260,,2026-07-12T08:52:37+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,dcb6e8a89a462391,"Anwar congratulates BN after Johor victory, pledges federal support for state. &nbsp;KUALA LUMPUR, July 12&nbsp;&mdash; Prime Minister Datuk Seri Anwar Ibrahim today congratulated Barisan Nasional (B...",https://www.malaymail.com/news/malaysia/2026/07/12/anwar-congratulates-bn-after-johor-victory-pledges-federal-support-for-state/227257,,2026-07-12T08:43:37+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,d52c80a7b1bd7521,"EC satisfied with smooth Johor election, says no untoward incidents reported. &nbsp;JOHOR BAHRU, July 12 &mdash; The Election Commission (EC) has expressed satisfaction with the overall conduct of t...",https://www.malaymail.com/news/malaysia/2026/07/12/ec-satisfied-with-smooth-johor-election-says-no-untoward-incidents-reported/227256,,2026-07-12T08:38:08+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,806b7da60a74e694,"Pakatan admits Johor defeat after ‘shock’ eight-seat showing. JOHOR BAHRU, July 11 &mdash; Pakatan Harapan (PH) has admitted defeat in the Johor state election after securing only ei...",https://www.malaymail.com/news/malaysia/2026/07/11/pakatan-admits-johor-defeat-after-shock-eight-seat-showing/227245,,2026-07-11T23:27:44+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,41017201fa926dfb,"EC tally shows BN wins landslide Johor victory with 48 seats, Pakatan reduced to eight. JOHOR BAHRU, July 11 &mdash; Barisan Nasional (BN) secured a landslide victory in the 16th Johor state election today, w...",https://www.malaymail.com/news/malaysia/2026/07/11/ec-tally-shows-bn-wins-landslide-johor-victory-with-48-seats-pakatan-reduced-to-eight/227242,,2026-07-11T23:15:41+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,3266e73cc0858879,"EC confirms unofficial results give BN simple majority in Johor. JOHOR BAHRU, July 11 &mdash; Unofficial results announced by the Election Commission (EC) show that Barisan Nasional (BN...",https://www.malaymail.com/news/malaysia/2026/07/11/ec-confirms-unofficial-results-give-bn-simple-majority-in-johor/227241,,2026-07-11T22:13:46+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,f3a9776a4829ec75,"‘We must serve everyone’: Onn Hafiz thanks Johoreans for backing BN. PETALING JAYA, July 11 &mdash; With unofficial results showing Barisan Nasional (BN) winning enough seats to form the ne...",https://www.malaymail.com/news/malaysia/2026/07/11/we-must-serve-everyone-onn-hafiz-thanks-johoreans-for-backing-bn/227240,,2026-07-11T21:54:07+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,4e5ff3a9a963e260,"BN top leaders gather at Johor operations room to track election results. JOHOR BAHRU, July 11 &mdash;&nbsp;Top Barisan Nasional (BN) leaders began gathering at the coalition&rsquo;s main operat...",https://www.malaymail.com/news/malaysia/2026/07/11/bn-top-leaders-gather-at-johor-operations-room-to-track-election-results/227239,,2026-07-11T21:31:38+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,663759f8ccce193d,"Unofficial: BN claims landslide Johor election victory. JOHOR BAHRU, July 11 &mdash; Barisan Nasional (BN) has claimed an unofficial victory in 49 of the 56 seats contested in...",https://www.malaymail.com/news/malaysia/2026/07/11/unofficial-bn-claims-landslide-johor-election-victory-with-49-seats/227237,,2026-07-11T21:43:46+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,7ef9d8e7eefc0f7b,"EC: Pakatan gets first unofficial Johor win in Bentayan. JOHOR BARU, July 11 &mdash; Pakatan Harapan (PH) has secured its first seat of the night by retaining Bentayan through i...",https://www.malaymail.com/news/malaysia/2026/07/11/ec-pakatan-gets-first-unofficial-johor-win-in-bentayan-as-bn-pushes-seat-tally-to-13/227234,,2026-07-11T20:35:39+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,703654275813461b,"BN takes Machap, Kukup and Sedili in first three unofficial Johor results announced by EC. JOHOR BARU, July 11 &mdash; Barisan Nasional (BN) has secured the first three seats announced by the Election Commission...",https://www.malaymail.com/news/malaysia/2026/07/11/bn-takes-machap-kukup-and-sedili-in-first-three-unofficial-johor-results-announced-by-ec/227233,,2026-07-11T20:05:17+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,ebb1931805bee644,"Live update: EC confirms BN wins 29 Johor seats to form state government. &nbsp;&nbsp;JOHOR BAHRU, July 11 &mdash;&nbsp;[10.50pm]: The Election Commission (EC) has announced that Barisan Nasiona...",https://www.malaymail.com/news/malaysia/2026/07/11/live-update-counting-begins-after-all-johor-polling-centres-close-results-expected-tonight/227227,,2026-07-11T18:09:44+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,56b616973f9c3d44,"Johor polls: Turnout reaches 67.44pc by 5pm with over 1.8 million voters casting ballots. JOHOR BAHRU, July 11 &mdash; More than 1.8 million voters, or 67.44 per cent of the electorate, had cast their ballots b...",https://www.malaymail.com/news/malaysia/2026/07/11/johor-polls-turnout-reaches-6744pc-by-5pm-with-over-18-million-voters-casting-ballots/227225,,2026-07-11T17:57:33+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,8adb05c99d081483,"Johor polls: Turnout crosses 63pc as more than 1.69 million voters cast ballots before polls close. &nbsp;JOHOR BAHRU, July 11 &mdash; More than 1.69 million voters, or 63.13 per cent of the electorate, had cast their ba...",https://www.malaymail.com/news/malaysia/2026/07/11/johor-polls-turnout-crosses-63pc-as-more-than-169-million-voters-cast-ballots-before-polls-close/227224,,2026-07-11T16:56:12+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,5b9b413f8284d5f9,"Johor polls: Voter turnout hits 56.77pc by 3pm with more than 1.52 million ballots cast. &nbsp;JOHOR BAHRU, July 11 &mdash; More than 1.52 million voters, or 56.77 per cent of the electorate, had cast their ba...",https://www.malaymail.com/news/malaysia/2026/07/11/johor-polls-voter-turnout-hits-5677pc-by-3pm-with-more-than-152-million-ballots-cast/227215,,2026-07-11T15:38:01+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,94384007e7df4b5d,"Pulau Besar becomes first Johor polling centre to close after 32 voters cast ballots. &nbsp;MERSING, July 11 &mdash; Balai Raya Pulau Besar became the first polling centre to close in today&rsquo;s Johor st...",https://www.malaymail.com/news/malaysia/2026/07/11/pulau-besar-becomes-first-johor-polling-centre-to-close-after-32-voters-cast-ballots/227211,,2026-07-11T15:07:58+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,b2055236098a26f2,"Johor polls: Voter turnout hits 48.91pc by 2pm with more than 1.31 million ballots cast. &nbsp;JOHOR BAHRU, July 11 &mdash; More than 1.31 million voters, or 48.91 per cent of the electorate, had cast their ba...",https://www.malaymail.com/news/malaysia/2026/07/11/johor-polls-voter-turnout-hits-4891pc-by-2pm-with-more-than-131-million-ballots-cast/227207,,2026-07-11T14:38:01+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,c38f0fdcb78fa876,"Johor polls: Voter turnout hits 42pc by 1pm, ahead of previous state election pace. &nbsp;JOHOR BAHRU, July 11 &mdash; More than 1.13 million voters, or 42.16 per cent of the electorate, had cast their ba...",https://www.malaymail.com/news/malaysia/2026/07/11/johor-polls-voter-turnout-hits-42pc-by-1pm-ahead-of-previous-state-election-pace/227198,,2026-07-11T14:11:59+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,449e0ad2e80636e3,"Johor election outcome a wake-up call for PH-led federal govt, says Voon. KUCHING (July 12): Social activist Voon Shiak Ni believes that the outcome of the Johor state election has sent a strong message to the Pakatan Harapan (PH)-led federal government. She said voters of Johor had, through their ballot papers, indicated that they were not satisfied with the direction of the federal government. &#8220;The outcome of [...]
The post Johor election outcome a wake-up call for PH-led federal govt, says Voon appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/07/12/johor-election-outcome-a-wake-up-call-for-ph-led-federal-govt-says-voon/,,2026-07-12T02:21:31+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,theborneopost.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,a12a0ed0be4e8e69,"Bersama a spoiler that helped BN, Pua says after Harapan's drubbing. Harapan entered Johor polls with odds stacked against it, he adds.",https://www.malaysiakini.com/news/779522,,2026-07-12T06:52:57+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,1227491b91e11bc6,"'I'll help write your resignation letter,' Akmal tells Nga. PAS' Tuan Ibrahim also nudges minister on 'pledge' made during Johor polls campaigning.",https://www.malaysiakini.com/news/779514,,2026-07-12T04:11:08+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,63ead3e80f959922,"Johor polls: Teo concedes defeat, Zambry says voters backed stability under Zahid's leadership. UPDATED 10.50PM | Results show we must do better for the people, Teo says.",https://www.malaysiakini.com/news/779509,,2026-07-12T02:05:59+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,a72a414ace3bcf47,"YOURSAY | Johor polls hot pan for Harapan, will N Sembilan be leaping into fire?. 'DAP’s 40pct seat reduction should be a strong wake-up call.'",https://www.malaysiakini.com/news/779502,,2026-07-11T23:00:00+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,66a749615d90c78d,"Johor polls: MCA trumps DAP, Bersama loses deposits but deals damage, PN wiped out. One of the biggest losers is DAP, despite capturing the most seats for Harapan.",https://www.malaysiakini.com/news/779500,,2026-07-11T17:24:22+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,c35b8c16f74d154c,"Harapan blames PN voter shift for defeat, says Johor polls not referendum on Anwar. JOHOR POLLS | Harapan says PAS, Bersatu supporters voting for BN 'unpredicted switch'.",https://www.malaysiakini.com/news/779493,,2026-07-11T16:17:25+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,1d9bb1685829b74a,"MIC makes clean sweep, stuns DAP in Perling stronghold. JOHOR POLLS | Surprise victory for MIC in Perling and Bukit Batu, while it retains Kemelah and Kahang.",https://www.malaysiakini.com/news/779486,,2026-07-11T15:36:41+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,53b448474104e88a,Retiree cries foul after early polling station closure leaves family unable to vote. JOHOR POLLS | Subramaniam Periasamy claims voters not informed of change in polling hours.,https://www.malaysiakini.com/news/779476,,2026-07-11T12:28:45+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,8412944c8eed0cc1,"Voter turnout exceeds 67pct at 5pm, higher than 2022 final turnout. JOHOR POLLS | The EC is targeting a 70pct turnout.",https://www.malaysiakini.com/news/779465,,2026-07-11T09:58:12+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,38e39a43c7cfedee,Harapan candidates sound alarm over alleged 'phantom voters'. JOHOR POLLS | Two voters claim they were told ballots already cast in their names.,https://www.malaysiakini.com/news/779459,,2026-07-11T08:50:52+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
